Date,Weight_CAC,Weight_FFIC,Weight_FISI,Weight_MOFG,Pos_CAC,Pos_FFIC,Pos_FISI,Pos_MOFG,Close_CAC,Close_FFIC,Close_FISI,Close_MOFG
2015-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.34154510498047,14.132790565490724,17.719066619873047,23.28841781616211
2015-12-08,0.125,0.375,-0.375,-0.125,0.0,1.0,-1.0,0.0,21.167394638061523,13.99127197265625,17.725709915161133,23.17688751220703
2015-12-09,0.375,0.125,-0.375,-0.125,1.0,0.0,-1.0,0.0,20.83790397644043,13.811152458190918,17.812044143676758,23.132266998291016
2015-12-10,0.125,-0.125,-0.375,0.375,0.0,0.0,-1.0,1.0,20.84260940551757,13.875478744506836,18.0710563659668,22.805105209350582
2015-12-11,-0.375,0.125,-0.125,0.375,-1.0,0.0,0.0,1.0,20.79553985595703,13.605305671691896,18.01128578186035,21.927698135375977
2015-12-14,0.125,-0.125,0.375,-0.375,0.0,0.0,1.0,-1.0,20.8284912109375,13.733957290649414,17.984716415405273,22.158203125
2015-12-15,0.375,-0.125,-0.375,0.125,1.0,0.0,-1.0,0.0,20.635501861572266,14.145657539367676,18.6090030670166,22.678695678710938
2015-12-16,-0.125,0.375,0.125,-0.375,0.0,1.0,0.0,-1.0,20.68257522583008,14.07490062713623,18.52267074584961,22.84228515625
2015-12-17,-0.125,0.125,-0.375,0.375,0.0,0.0,-1.0,1.0,20.649621963500977,13.90121078491211,18.6090030670166,22.55972671508789
2015-12-18,-0.375,0.375,-0.125,0.125,-1.0,1.0,0.0,0.0,20.67786407470703,13.605305671691896,18.32342338562012,22.195384979248047
2015-12-21,-0.125,-0.375,0.375,0.125,0.0,-1.0,1.0,0.0,20.809659957885746,13.74682331085205,18.32342338562012,22.33666038513184
2015-12-22,-0.375,0.375,0.125,-0.125,-1.0,1.0,0.0,0.0,21.20505142211914,13.817584991455078,18.542593002319336,22.671262741088867
2015-12-23,0.125,-0.125,0.375,-0.375,0.0,0.0,1.0,-1.0,21.29447555541992,13.99127197265625,18.48945999145508,22.961254119873047
2015-12-24,0.375,-0.125,-0.375,0.125,1.0,0.0,-1.0,0.0,21.176807403564453,14.062030792236328,18.85472869873047,22.976119995117188
2015-12-28,0.125,-0.125,-0.375,0.375,0.0,0.0,-1.0,1.0,20.92733192443848,14.04916763305664,18.88130187988281,22.44820022583008
2015-12-29,0.125,-0.125,0.375,-0.375,0.0,0.0,1.0,-1.0,21.13443946838379,14.235715866088867,19.04733085632324,23.00586700439453
2015-12-30,-0.125,-0.375,0.125,0.375,0.0,-1.0,0.0,1.0,21.157978057861328,14.280741691589355,19.000844955444336,22.678695678710938
2015-12-31,-0.125,0.375,0.125,-0.375,0.0,1.0,0.0,-1.0,20.75317573547364,13.92050838470459,18.59572029113769,22.61177635192871
2016-01-04,-0.375,0.125,-0.125,0.375,-1.0,0.0,0.0,1.0,20.381322860717773,13.341562271118164,17.89838218688965,20.99080467224121
2016-01-05,0.125,-0.125,0.375,-0.375,0.0,0.0,1.0,-1.0,20.240114212036133,13.425190925598145,17.745634078979492,21.34027862548828
2016-01-06,0.375,0.125,-0.125,-0.375,1.0,0.0,0.0,-1.0,20.20245933532715,13.463781356811523,17.82532501220703,21.563350677490234
2016-01-07,0.125,-0.125,-0.375,0.375,0.0,0.0,-1.0,1.0,19.91062355041504,13.405885696411133,17.772197723388672,21.213871002197266
2016-01-08,-0.125,0.375,-0.375,0.125,0.0,1.0,-1.0,0.0,19.91062355041504,13.122847557067873,17.865175247192383,21.050291061401367
2016-01-11,0.375,0.125,-0.375,-0.125,1.0,0.0,-1.0,0.0,19.811777114868164,13.167874336242676,18.090984344482425,21.154396057128903
2016-01-12,0.375,-0.125,0.125,-0.375,1.0,0.0,0.0,-1.0,19.57642936706543,13.116414070129396,18.017927169799805,21.40720558166504
2016-01-13,-0.125,0.375,-0.375,0.125,0.0,1.0,-1.0,0.0,19.201868057250977,12.601789474487305,17.79875946044922,20.879274368286133
2016-01-14,0.375,0.125,-0.375,-0.125,1.0,0.0,-1.0,0.0,19.173423767089844,12.66612148284912,18.017927169799805,21.06516456604004
2016-01-15,0.125,-0.125,-0.375,0.375,0.0,0.0,-1.0,1.0,18.979034423828125,12.582494735717772,17.944873809814453,20.48518943786621
2016-01-19,0.375,0.125,-0.125,-0.375,1.0,0.0,0.0,-1.0,18.68034553527832,12.62109088897705,18.024566650390625,20.76030540466309
2016-01-20,-0.125,0.125,0.375,-0.375,0.0,0.0,1.0,-1.0,18.84628677368164,12.66612148284912,17.83196449279785,21.07259750366211
2016-01-21,-0.125,0.375,-0.375,0.125,0.0,1.0,-1.0,0.0,18.75146102905273,12.479568481445312,17.778837203979492,20.879274368286133
2016-01-22,-0.125,-0.375,0.375,0.125,0.0,-1.0,1.0,0.0,18.83205986022949,12.67255401611328,17.626089096069336,20.879274368286133
2016-01-25,-0.375,0.125,0.375,-0.125,-1.0,0.0,1.0,0.0,18.58551406860352,12.408808708190918,17.220970153808594,20.51492500305176
2016-01-26,0.375,-0.375,-0.125,0.125,1.0,-1.0,0.0,0.0,18.860502243041992,12.698283195495604,17.572954177856445,20.931325912475582
2016-01-27,-0.125,-0.375,0.125,0.375,0.0,-1.0,0.0,1.0,18.81309127807617,13.676063537597656,17.294025421142578,20.39595603942871
2016-01-28,-0.375,0.125,-0.125,0.375,-1.0,0.0,0.0,1.0,19.32514190673828,13.92050838470459,17.705778121948242,20.239809036254883
2016-01-29,-0.125,0.375,0.125,-0.375,0.0,1.0,0.0,-1.0,19.898826599121094,14.15208625793457,18.23044776916504,20.931325912475582
2016-02-01,-0.375,0.375,0.125,-0.125,-1.0,1.0,0.0,0.0,19.80874824523925,13.952672004699709,18.01128578186035,20.83466339111328
2016-02-02,-0.125,0.125,-0.375,0.375,0.0,0.0,-1.0,1.0,19.39151763916016,13.59243869781494,17.632728576660156,20.180320739746094
2016-02-03,0.125,-0.125,-0.375,0.375,0.0,0.0,-1.0,1.0,19.32988739013672,13.598871231079102,17.738990783691406,20.09109687805176
2016-02-04,0.2639938311585727,0.029940711275818422,-0.6761247462897904,-0.029940711275818422,1.0,0.0,-1.0,0.0,18.96481704711914,13.328693389892578,17.938228607177734,20.046485900878903
2016-02-05,0.27745846380335437,-0.19744219047153747,-0.3276571552535706,0.19744219047153747,1.0,0.0,-1.0,0.0,18.19673728942871,13.007054328918455,17.76555633544922,19.354963302612305
2016-02-08,0.673325739440221,-0.0006561224580917261,-0.32536201564359546,0.0006561224580917261,1.0,0.0,-1.0,0.0,17.94545555114746,12.99419116973877,18.0710563659668,19.82341384887696
2016-02-09,-0.17378167289797788,0.3184939198124307,-0.3339427343916136,0.17378167289797788,0.0,1.0,-1.0,0.0,18.04027366638184,12.775474548339844,17.89838218688965,19.77136611938477
2016-02-10,0.3638148621011525,-0.250147015547838,0.1930190611755048,-0.1930190611755048,1.0,-1.0,0.0,0.0,17.84114646911621,12.691849708557127,17.67922019958496,20.03904914855957
2016-02-11,0.023669017865955454,-0.24846263485359513,-0.023669017865955454,0.7041993294144939,0.0,-1.0,0.0,1.0,18.163549423217773,12.659687042236328,17.38700294494629,19.65983390808105
2016-02-12,0.08585798223321929,-0.08585798223321929,-0.45145735714371243,0.37682667838984907,0.0,0.0,-1.0,1.0,18.53809928894043,12.788344383239746,17.745634078979492,19.66726493835449
2016-02-16,0.21082103350961118,-0.28917896649038877,-0.21082103350961118,0.2891789664903889,1.0,-1.0,-1.0,1.0,18.69930076599121,13.444485664367676,18.14410972595215,19.815977096557617
2016-02-17,0.28351068731285434,0.21648931268714566,-0.2835106873128543,-0.21648931268714566,1.0,1.0,-1.0,-1.0,18.476463317871094,13.206470489501951,17.83860969543457,19.786237716674805
2016-02-18,0.21082103350961118,-0.28917896649038877,-0.21082103350961118,0.2891789664903889,1.0,-1.0,-1.0,1.0,18.11139869689941,13.2257661819458,17.745634078979492,18.990619659423828
2016-02-19,0.4030364437410579,0.09696355625894199,-0.40303644374105796,-0.09696355625894199,1.0,0.0,-1.0,0.0,18.310529708862305,13.309395790100098,18.024566650390625,19.332660675048828
2016-02-22,0.6576404384714267,0.016799238585683853,-0.3087610843572055,-0.016799238585683853,1.0,0.0,-1.0,0.0,18.338972091674805,13.354429244995115,18.150753021240234,19.682138442993164
2016-02-23,0.19651443723620876,-0.19651443723620876,-0.32902796346797897,0.27794316205960357,0.0,0.0,-1.0,1.0,18.068721771240234,13.25793743133545,18.130828857421875,19.332660675048828
2016-02-24,-0.26299423524740334,-0.18093567304486213,0.18093567304486213,0.37513441866287245,-1.0,0.0,0.0,1.0,18.40534782409668,13.341562271118164,17.752275466918945,19.473934173583984
2016-02-25,0.09966329120796669,-0.4687602283153365,-0.09966329120796669,0.33191318926873026,0.0,-1.0,0.0,1.0,18.44801902770996,13.495948791503906,17.752275466918945,19.473934173583984
2016-02-26,0.3184337437994608,-0.17378942968450736,0.17378942968450736,-0.3339873968315244,1.0,0.0,0.0,-1.0,18.485950469970703,13.450916290283203,17.493263244628906,19.586156845092773
2016-02-29,0.2735963840547831,0.0519639388881063,-0.6224757381690043,-0.0519639388881063,1.0,0.0,-1.0,0.0,18.400609970092773,13.283663749694824,17.612802505493164,19.496374130249023
2016-03-01,0.3379671677745901,-0.2811039373556132,-0.19046444743489838,0.19046444743489838,1.0,-1.0,0.0,0.0,18.613956451416016,13.643900871276855,17.958152770996094,19.818077087402344
2016-03-02,0.062219794635887525,-0.062219794635887525,-0.43778020536411244,0.43778020536411244,0.0,0.0,-1.0,1.0,18.90791893005371,13.72109603881836,18.243724822998047,19.690895080566406
2016-03-03,-0.0027574108464349864,-0.632496864352593,0.0027574108464349864,0.3619883139545371,0.0,-1.0,0.0,1.0,19.29669570922852,14.029865264892578,18.38319969177246,20.04252052307129
2016-03-04,0.325086304158217,0.174913695841783,-0.32508630415821704,-0.174913695841783,1.0,0.0,-1.0,0.0,18.969560623168945,13.733957290649414,18.33007049560547,20.05000114440918
2016-03-07,-0.150493528470305,-0.34950647152969494,0.150493528470305,0.34950647152969494,0.0,-1.0,0.0,1.0,19.159198760986328,13.850677490234377,18.34999084472656,20.14725875854492
2016-03-08,-0.028963314273343064,-0.6062909609256849,0.0289633142733431,0.33578241052762897,0.0,-1.0,0.0,1.0,19.192386627197266,13.902552604675291,18.124197006225582,19.99015045166016
2016-03-09,-0.09288434376527882,0.09288434376527883,-0.5815553332918318,0.23267597917761057,0.0,0.0,-1.0,1.0,19.28721237182617,13.65614128112793,18.316781997680664,20.012590408325195
2016-03-10,0.23659845145615335,-0.5854778055703745,0.08896187148673598,-0.08896187148673598,1.0,-1.0,0.0,0.0,19.23032188415528,13.766379356384276,18.117542266845703,20.012590408325195
2016-03-11,0.18761962601520454,-0.18761962601520454,-0.3421705533540101,0.2825901946155807,0.0,0.0,-1.0,1.0,19.41048812866211,14.038723945617676,18.67284393310547,20.15473937988281
2016-03-14,-0.432282043925225,-0.18710718647789726,0.19350358311898042,0.18710718647789726,-1.0,0.0,0.0,0.0,19.32988739013672,13.87013053894043,18.398536682128903,19.97518920898437
2016-03-15,0.1325105517682948,0.08246694882685031,-0.7025555505780046,-0.08246694882685035,0.0,0.0,-1.0,0.0,19.2255802154541,13.720986366271973,18.51896858215332,20.057485580444336
2016-03-16,0.21949361854156227,0.2352094711293609,-0.3258032917875146,-0.21949361854156227,1.0,1.0,-1.0,-1.0,19.088085174560547,13.578333854675291,18.55911064147949,20.14725875854492
2016-03-17,0.15749907320653145,-0.15749907320653145,-0.34250092679346855,0.34250092679346855,0.0,0.0,-1.0,1.0,19.344106674194336,13.92200756072998,19.1612491607666,20.21459197998047
2016-03-18,-0.5541128915943516,-0.06527633880877075,0.315334430788107,0.06527633880877075,-1.0,0.0,1.0,0.0,19.932018280029297,13.98685073852539,19.07426643371582,20.55873107910156
2016-03-21,0.20332708231873958,0.29667291768126036,-0.20332708231873958,-0.2966729176812604,1.0,1.0,-1.0,-1.0,20.050546646118164,13.947942733764648,19.26160049438477,21.26198005676269
2016-03-22,0.19258242876489073,-0.3074175712351093,-0.19258242876489073,0.3074175712351093,0.0,-1.0,0.0,1.0,19.80400657653809,14.103570938110352,19.060890197753903,20.872949600219727
2016-03-23,-0.03388125912965389,0.5693277414631559,0.033881259129653875,-0.36290974027753636,0.0,1.0,0.0,-1.0,19.60961532592773,13.805286407470703,18.853485107421875,20.693395614624023
2016-03-24,0.17410206980966897,-0.2896523482918769,-0.17410206980966897,0.3621435120887851,0.0,-1.0,0.0,1.0,19.65228080749512,13.947942733764648,19.020750045776367,20.60362243652344
2016-03-28,0.10052463705386729,0.2085066851662791,-0.5904440407259863,-0.10052463705386726,0.0,1.0,-1.0,0.0,19.64754676818848,13.928492546081545,19.1612491607666,20.73080062866211
2016-03-29,0.006091566894890319,-0.0060915668948903065,-0.4939084331051096,0.4939084331051096,0.0,0.0,-1.0,1.0,20.012615203857425,14.161930084228516,19.602807998657227,20.573692321777344
2016-03-30,-0.3355303392229539,-0.20535213038700315,0.2053521303870032,0.25376540000303976,-1.0,-1.0,1.0,1.0,20.0220947265625,14.161930084228516,19.52921295166016,20.573692321777344
2016-03-31,0.2712107316758643,0.22878926832413568,-0.2712107316758643,-0.22878926832413568,1.0,1.0,-1.0,-1.0,19.91305160522461,14.01927375793457,19.448930740356445,20.53628921508789
2016-04-01,0.3028244865860842,-0.3028244865860841,-0.19717551341391593,0.19717551341391593,1.0,-1.0,0.0,0.0,19.74237060546875,14.051692008972168,19.4689998626709,20.476438522338867
2016-04-04,-0.11333232090014296,0.11333232090014296,-0.21222800204274644,0.5611073561569676,0.0,0.0,-1.0,1.0,19.751848220825195,13.909038543701172,19.36195182800293,20.192148208618164
2016-04-05,-0.09451317562384391,0.09451317562384391,-0.2310471473190455,0.5799265014332667,0.0,0.0,-1.0,1.0,19.43418884277344,13.604272842407228,19.000673294067383,19.69837760925293
2016-04-06,-0.06054493533670217,-0.15443256525844296,0.06054493533670218,0.7244775640681527,0.0,0.0,0.0,1.0,19.723407745361328,13.597783088684082,18.933773040771484,19.601123809814453
2016-04-07,-0.17655044705085218,0.17655044705085218,-0.32344955294914784,0.32344955294914784,0.0,0.0,-1.0,1.0,19.571683883666992,13.228177070617676,18.759822845458984,19.15223693847656
2016-04-08,0.04123825634872764,-0.04123825634872764,-0.45876174365127226,0.45876174365127237,0.0,0.0,-1.0,1.0,19.70443725585937,13.29301929473877,18.933773040771484,19.144760131835938
2016-04-11,0.005797069100243733,-0.00579706910024369,0.4942029308997563,-0.4942029308997562,0.0,0.0,1.0,-1.0,19.898826599121094,13.4032564163208,18.913698196411133,19.586156845092773
2016-04-12,-0.20096742538936724,-0.057761976917773634,0.057761976917773634,0.6835086207750855,-1.0,0.0,0.0,1.0,20.24019241333008,13.56536102294922,19.06757545471192,19.6460075378418
2016-04-13,-0.1584744692808483,0.4976038733177605,0.1584744692808483,-0.18544718812054295,0.0,1.0,0.0,0.0,20.617401123046875,13.682083129882812,19.33519554138184,20.08740425109864
2016-04-14,-0.34088800621370013,-0.20206452253996396,0.25498294870637195,0.20206452253996396,-1.0,-1.0,1.0,1.0,20.63172149658203,13.682083129882812,18.933773040771484,20.012590408325195
2016-04-15,-0.2518782588148393,0.13684354943931565,-0.13684354943931565,0.4744346423065295,-1.0,0.0,0.0,1.0,20.770193099975582,13.591304779052734,18.92038917541504,19.683412551879883
2016-04-18,0.1259236450308411,-0.33878316354713656,-0.1259236450308411,0.4093695463911812,0.0,-1.0,0.0,1.0,20.765417098999023,13.61075496673584,18.933773040771484,19.451492309570312
2016-04-19,0.4905875679327494,-0.13870060110416896,0.13870060110416896,-0.23201122985891273,1.0,0.0,0.0,-1.0,20.7558650970459,13.785834312438965,18.927078247070312,20.035043716430664
2016-04-20,0.4164765987913769,-0.12981816571443885,0.12981816571443885,-0.3238870697797454,1.0,0.0,0.0,-1.0,20.71767234802246,13.811772346496582,18.927078247070312,20.19962882995605
2016-04-21,-0.21368900893222875,0.21368900893222875,0.3403135857424307,-0.23230839639311177,-1.0,1.0,1.0,-1.0,20.59829902648925,13.68856716156006,18.65277671813965,20.13977432250977
2016-04-22,-0.40504686416697555,0.31914180665964736,-0.13790566458668851,0.13790566458668851,-1.0,1.0,0.0,0.0,20.865686416625977,13.591304779052734,18.733060836791992,20.102371215820312
2016-04-25,0.16799539968846092,0.26061440235902844,-0.16799539968846092,-0.40339479826404967,0.0,1.0,0.0,-1.0,20.69379615783692,13.591304779052734,18.76651191711425,20.192148208618164
2016-04-26,-0.09455598762664078,0.47953937218078113,0.09455598762664078,-0.33134865256593726,0.0,1.0,0.0,-1.0,20.770193099975582,13.636693954467772,18.95384407043457,21.42656707763672
2016-04-27,0.07017635302045416,0.7402840754391429,-0.07017635302045416,-0.11936321851994881,0.0,1.0,0.0,0.0,20.822715759277344,13.318952560424805,19.321815490722656,21.748262405395508
2016-04-28,-0.17218109884791483,0.38772818256026576,0.17218109884791483,-0.26790961974390454,0.0,1.0,0.0,-1.0,20.67947006225586,13.033641815185549,19.000673294067383,21.62856101989746
2016-04-29,-0.8333388008439248,0.01614693003382983,0.1343673390884155,-0.01614693003382983,-1.0,0.0,0.0,0.0,20.77496910095215,12.93638038635254,18.733060836791992,21.21708869934082
2016-05-02,-0.24028073380294693,0.06789129052907036,0.6239366851389123,-0.06789129052907036,-1.0,0.0,1.0,0.0,20.760643005371094,12.975285530090332,18.71968460083008,21.25449752807617
2016-05-03,-0.7846209462988384,-0.05823256046446836,0.0582325604644683,0.09891393277222497,-1.0,0.0,0.0,0.0,20.49325561523437,12.77426815032959,18.365089416503903,20.68592071533203
2016-05-04,-0.03862269257486957,-0.47624130076757426,0.03862269257486957,0.44651331408268663,0.0,-1.0,0.0,1.0,20.149473190307617,12.754815101623535,18.24466133117676,20.39414405822754
2016-05-05,-0.2061823720591015,-0.1281612975495579,0.1281612975495579,0.5374950328417827,-1.0,0.0,0.0,1.0,20.015777587890625,12.702935218811035,18.157690048217773,20.21459197998047
2016-05-06,0.05504512417398592,0.4768931990111017,-0.05504512417398592,-0.4130165526409265,0.0,1.0,0.0,-1.0,19.925058364868164,12.722393035888672,18.21789932250977,20.364221572875977
2016-05-09,-0.11778870676635025,0.5442476174959338,0.11778870676635025,-0.2201749689713657,0.0,1.0,0.0,-1.0,20.06830406188965,12.722393035888672,18.35840034484864,20.655988693237305
2016-05-10,-0.2568033693306995,0.21713772196129424,0.30892118674671193,-0.21713772196129424,-1.0,1.0,1.0,-1.0,20.197216033935547,12.793719291687012,18.37177848815918,20.917835235595703
2016-05-11,0.07384087007053028,0.6719978258632138,-0.07384087007053028,-0.1803204339957257,0.0,1.0,0.0,0.0,20.00145721435547,12.72887897491455,18.552413940429688,20.970197677612305
2016-05-12,-0.16652547208630206,0.16652547208630206,0.3832998613134316,-0.2836491945139643,0.0,0.0,1.0,-1.0,19.82956314086914,12.702935218811035,18.37177848815918,20.95524024963379
2016-05-13,-0.3409887843937712,-0.09082234589344917,0.09082234589344917,0.47736652381933037,-1.0,0.0,0.0,1.0,19.648122787475582,12.689970016479492,18.32494735717773,20.75324821472168
2016-05-16,-0.5659498724499319,0.046229305415482806,0.3415915167191027,-0.046229305415482834,-1.0,0.0,1.0,0.0,20.18289375305176,12.858563423156738,18.398536682128903,20.94028282165528
2016-05-17,-0.11251811328781193,0.11251811328781193,0.42847149598889966,-0.3464922774354764,0.0,0.0,1.0,-1.0,19.719745635986328,12.612159729003906,17.75626564025879,20.880430221557617
2016-05-18,-0.22279114090522797,0.2896747426902462,-0.2647429754992978,0.22279114090522797,-1.0,1.0,-1.0,1.0,20.53623008728028,13.143877983093262,18.552413940429688,21.097389221191406
2016-05-19,-0.30091167949859177,0.3310042671163275,0.18404202669254038,-0.18404202669254038,-1.0,1.0,0.0,0.0,20.474157333374023,12.8650484085083,18.41861152648925,20.985166549682617
2016-05-20,-0.04564681925574826,0.04564681925574832,0.23264654370888666,-0.6760598177796168,0.0,0.0,1.0,-1.0,20.35001564025879,13.033641815185549,18.63270568847656,21.29190444946289
2016-05-23,-0.29746092921133105,0.03377026876210953,0.63499853326445,-0.03377026876210953,-1.0,0.0,1.0,0.0,20.3452377319336,13.0531005859375,18.55911064147949,21.21708869934082
2016-05-24,0.10452804672113145,-0.10452804672113147,0.30505992918996194,-0.48588397736777506,0.0,0.0,1.0,-1.0,20.51712989807129,13.448647499084473,18.886938095092773,21.66596984863281
2016-05-25,-0.008989591447768662,0.008989591447768687,0.5646881138660905,-0.4173327032383722,0.0,0.0,1.0,-1.0,20.44074058532715,13.68856716156006,18.733060836791992,21.86796188354492
2016-05-26,-0.5318780078256885,0.3714871289901405,0.048317431592085444,-0.048317431592085465,-1.0,1.0,0.0,0.0,20.512359619140625,13.519978523254396,18.67284393310547,21.59863471984864
2016-05-27,0.032380018785381215,-0.032380018785381215,0.11944914618448807,-0.8157908162447496,0.0,0.0,0.0,-1.0,20.53145217895508,13.649659156799316,18.79327392578125,21.899555206298828
2016-05-31,-0.23577904209308218,0.3407055143756065,0.2117577217656557,-0.2117577217656557,-1.0,1.0,1.0,-1.0,20.54100608825684,13.52645778656006,18.706296920776367,21.899555206298828
2016-06-01,0.26900181045089167,0.2161393079763135,-0.21613930797631353,-0.29871957359648127,1.0,1.0,-1.0,-1.0,20.52667999267578,13.792319297790527,19.10771942138672,21.90708351135254
2016-06-02,-0.23530733521873284,0.23530733521873284,0.279570821654364,-0.24981450790817025,-1.0,1.0,1.0,-1.0,20.88956451416016,13.720986366271973,18.933773040771484,21.937179565429688
2016-06-03,0.04799625776809265,0.5496804051794616,-0.04799625776809265,-0.35432707928435303,0.0,1.0,0.0,-1.0,20.83226776123047,13.552396774291992,18.98729515075684,21.8845157623291
2016-06-06,-0.08298514093330031,0.08298514093330034,0.30594422604625465,-0.5280854920871446,0.0,0.0,1.0,-1.0,20.73199462890625,13.66262912750244,18.82003593444824,22.39608383178711
2016-06-07,-0.17823125828249867,0.1782312582824987,0.24914924721348372,-0.39438823622151886,0.0,0.0,1.0,-1.0,20.751094818115234,13.552396774291992,18.50558853149414,22.49388313293457
2016-06-08,0.07844038841748609,-0.07844038841748611,0.28405670900491264,-0.5590625141601152,0.0,0.0,1.0,-1.0,20.80839157104492,13.840051651000977,18.779895782470703,22.84746551513672
2016-06-09,-0.20991998654174074,0.3251785798996415,0.20991998654174074,-0.25498144701687697,-1.0,1.0,1.0,-1.0,20.875242233276367,13.728910446166992,18.71250915527344,22.80232048034668
2016-06-10,-0.4987765862508693,0.2788360513046835,0.11119368122222358,-0.11119368122222363,-1.0,1.0,0.0,0.0,20.856136322021484,13.585083961486816,18.5507869720459,22.4713077545166
2016-06-13,-0.15766660868937613,0.15766660868937613,0.30341990124260315,-0.38124688137864454,0.0,0.0,1.0,-1.0,20.5028076171875,13.349733352661133,18.119529724121094,22.147815704345703
2016-06-14,-0.2187590973741299,0.2187590973741299,0.3267284112999606,-0.23575339395177955,-1.0,1.0,1.0,-1.0,20.48847961425781,13.19936752319336,17.88368034362793,21.937179565429688
2016-06-15,-0.2816170256655229,-0.17663876433762515,0.3651054456592267,0.1766387643376251,-1.0,0.0,1.0,0.0,20.3452377319336,13.114378929138184,17.762393951416016,21.613683700561523
2016-06-16,-0.17893946353314608,0.36410621685382866,0.17893946353314608,-0.2780148560798791,0.0,1.0,0.0,-1.0,20.521902084350582,13.08822536468506,17.91064453125,22.004886627197266
2016-06-17,-0.11267608025520635,0.11267608025520635,0.3894296497112207,-0.38521818977836664,0.0,0.0,1.0,-1.0,20.30704116821289,13.022855758666992,17.465909957885742,22.15534400939941
2016-06-20,0.14568471735786284,-0.14568471735786284,0.35922518870702813,-0.34940537657724613,0.0,0.0,1.0,-1.0,20.28794860839844,13.238593101501465,17.735441207885742,22.23809814453125
2016-06-21,-0.39564563306213524,0.10135830971544235,0.4016377475069802,-0.10135830971544235,-1.0,0.0,1.0,0.0,20.392986297607425,13.232050895690918,17.620891571044922,22.200483322143555
2016-06-22,0.15673402784398432,-0.15673402784398432,0.32048151656274737,-0.3660504277492839,0.0,0.0,1.0,-1.0,19.815244674682617,13.19936752319336,17.459163665771484,22.012407302856445
2016-06-23,-0.1960063842009123,0.1960063842009123,-0.360807717514199,0.24717951408397634,0.0,0.0,-1.0,1.0,20.12559700012207,13.545855522155762,18.004980087280273,22.343420028686523
2016-06-24,-0.26143259065949637,0.27891797154204345,-0.22982471889923015,0.22982471889923012,-1.0,1.0,-1.0,1.0,19.31389236450196,12.931323051452637,17.378307342529297,20.989273071289062
2016-06-27,-0.2705624662094028,0.18863814920033795,0.3521612353899212,-0.188638149200338,-1.0,0.0,1.0,0.0,19.466686248779297,12.47369384765625,16.69098663330078,20.718446731567383
