Date,Close,High,Low,Open,Volume,Symbol,Security Name
,ABVC,ABVC,ABVC,ABVC,ABVC,,
2015-11-09,1433.1209716796875,1433.1209716796875,1433.1209716796875,1433.1209716796875,0,ABVC,"ABVC BioPharma, Inc. - Common Stock"
2015-11-10,1433.1209716796875,1433.1209716796875,1433.1209716796875,1433.1209716796875,0,ABVC,"ABVC BioPharma, Inc. - Common Stock"
2015-11-11,1433.1209716796875,1433.1209716796875,1433.1209716796875,1433.1209716796875,0,ABVC,"ABVC BioPharma, Inc. - Common Stock"
2015-11-12,1433.1209716796875,1433.1209716796875,1433.1209716796875,1433.1209716796875,0,ABVC,"ABVC BioPharma, Inc. - Common Stock"
2015-11-13,1433.1209716796875,1433.1209716796875,1433.1209716796875,1433.1209716796875,0,ABVC,"ABVC BioPharma, Inc. - Common Stock"
2015-11-16,1433.1209716796875,1433.1209716796875,1433.1209716796875,1433.1209716796875,0,ABVC,"ABVC BioPharma, Inc. - Common Stock"
2015-11-17,1433.1209716796875,1433.1209716796875,1433.1209716796875,1433.1209716796875,0,ABVC,"ABVC BioPharma, Inc. - Common Stock"
2015-11-18,1433.1209716796875,1433.1209716796875,1433.1209716796875,1433.1209716796875,0,ABVC,"ABVC BioPharma, Inc. - Common Stock"
2015-11-19,1433.1209716796875,1433.1209716796875,1433.1209716796875,1433.1209716796875,0,ABVC,"ABVC BioPharma, Inc. - Common Stock"
2015-11-20,1433.1209716796875,1433.1209716796875,1433.1209716796875,1433.1209716796875,0,ABVC,"ABVC BioPharma, Inc. - Common Stock"
2015-11-23,1433.1209716796875,1433.1209716796875,1433.1209716796875,1433.1209716796875,0,ABVC,"ABVC BioPharma, Inc. - Common Stock"
2015-11-24,1433.1209716796875,1433.1209716796875,1433.1209716796875,1433.1209716796875,0,ABVC,"ABVC BioPharma, Inc. - Common Stock"
2015-11-25,1433.1209716796875,1433.1209716796875,1433.1209716796875,1433.1209716796875,0,ABVC,"ABVC BioPharma, Inc. - Common Stock"
2015-11-27,1433.1209716796875,1433.1209716796875,1433.1209716796875,1433.1209716796875,0,ABVC,"ABVC BioPharma, Inc. - Common Stock"
2015-11-30,1433.1209716796875,1433.1209716796875,1433.1209716796875,1433.1209716796875,0,ABVC,"ABVC BioPharma, Inc. - Common Stock"
2015-12-01,1433.1209716796875,1433.1209716796875,1433.1209716796875,1433.1209716796875,0,ABVC,"ABVC BioPharma, Inc. - Common Stock"
2015-12-02,1433.1209716796875,1433.1209716796875,1433.1209716796875,1433.1209716796875,0,ABVC,"ABVC BioPharma, Inc. - Common Stock"
2015-12-03,1433.1209716796875,1433.1209716796875,1433.1209716796875,1433.1209716796875,0,ABVC,"ABVC BioPharma, Inc. - Common Stock"
